id_cliente,idade,renda_mensal,estado,canal_aquisicao,id_pedido,sku_produto,data_compra,quantidade,categoria,linha,custo_producao,preco_venda,Lucro
CLI00047,56,7840.21,BA,Google,PED021863,SKU005,2025-09-17,3,Café,Padrão,8.25,10.54,2.289999999999999
CLI00047,56,7840.21,BA,Google,PED044162,SKU020,2025-05-16,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI00048,35,6177.65,BA,Google,PED001248,SKU010,2025-08-22,1,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI00048,35,6177.65,BA,Google,PED021275,SKU019,2025-10-12,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI00048,35,6177.65,BA,Google,PED024895,SKU031,2025-03-17,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI00048,35,6177.65,BA,Google,PED047665,SKU027,2025-01-02,5,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI00049,21,3877.24,SP,Instagram,PED006115,SKU049,2025-08-10,1,Café,Fancy,31.37,77.62,46.25
CLI00049,21,3877.24,SP,Instagram,PED017353,SKU049,2025-11-24,2,Café,Fancy,31.37,77.62,46.25
CLI00049,21,3877.24,SP,Instagram,PED027399,SKU009,2025-12-31,2,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI00049,21,3877.24,SP,Instagram,PED030597,SKU039,2025-12-21,1,Queijo,Fancy,37.03,128.84,91.81
CLI00049,21,3877.24,SP,Instagram,PED034227,SKU021,2025-04-15,1,Queijo,Fancy,34.11,92.27,58.16
CLI00050,42,3329.97,RS,Orgânico,PED004081,SKU009,2025-08-21,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI00050,42,3329.97,RS,Orgânico,PED008388,SKU050,2025-12-06,3,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI00050,42,3329.97,RS,Orgânico,PED021825,SKU003,2025-03-21,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI00050,42,3329.97,RS,Orgânico,PED030903,SKU008,2025-05-04,1,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI00050,42,3329.97,RS,Orgânico,PED034906,SKU032,2025-10-04,2,Chocolate,Padrão,29.64,36.07,6.43
CLI00051,31,5829.16,MG,TikTok,PED008616,SKU043,2025-12-25,3,Chocolate,Padrão,12.3,17.05,4.75
CLI00051,31,5829.16,MG,TikTok,PED030462,SKU017,2025-05-17,2,Café,Fancy,49.65,128.55,78.9
CLI00051,31,5829.16,MG,TikTok,PED030479,SKU021,2025-03-06,1,Queijo,Fancy,34.11,92.27,58.16
CLI00051,31,5829.16,MG,TikTok,PED035287,SKU017,2025-04-07,1,Café,Fancy,49.65,128.55,78.9
CLI00051,31,5829.16,MG,TikTok,PED044000,SKU041,2025-08-15,2,Café,Fancy,28.04,86.55,58.51
CLI00052,67,8412.63,SC,Google,PED007298,SKU024,2025-01-26,4,Café,Padrão,22.37,29.42,7.050000000000001
CLI00052,67,8412.63,SC,Google,PED013747,SKU036,2025-03-11,4,Queijo,Padrão,8.56,10.97,2.41
CLI00052,67,8412.63,SC,Google,PED023580,SKU010,2025-02-24,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI00052,67,8412.63,SC,Google,PED028860,SKU035,2025-06-08,4,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI00052,67,8412.63,SC,Google,PED029131,SKU019,2025-02-14,3,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI00052,67,8412.63,SC,Google,PED036074,SKU012,2025-03-05,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI00052,67,8412.63,SC,Google,PED044025,SKU026,2025-01-27,2,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI00053,26,8208.35,SP,Instagram,PED011774,SKU001,2025-07-27,1,Chocolate,Fancy,36.19,101.34,65.15
CLI00053,26,8208.35,SP,Instagram,PED013996,SKU046,2025-09-22,2,Café,Fancy,28.93,92.47,63.54
CLI00053,26,8208.35,SP,Instagram,PED023023,SKU044,2025-10-01,2,Café,Fancy,33.82,116.07,82.25
CLI00054,43,4973.21,PR,Orgânico,PED004737,SKU026,2025-09-07,4,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI00054,43,4973.21,PR,Orgânico,PED007159,SKU035,2025-03-29,2,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI00054,43,4973.21,PR,Orgânico,PED019697,SKU013,2025-07-29,3,Café,Padrão,13.05,16.27,3.219999999999999
CLI00054,43,4973.21,PR,Orgânico,PED023898,SKU047,2025-09-28,4,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI00054,43,4973.21,PR,Orgânico,PED035586,SKU047,2025-04-13,5,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI00054,43,4973.21,PR,Orgânico,PED036683,SKU039,2025-02-04,2,Queijo,Fancy,37.03,128.84,91.81
CLI00054,43,4973.21,PR,Orgânico,PED040479,SKU028,2025-09-17,2,Café,Fancy,21.85,62.6,40.75
CLI00055,19,3002.52,SC,TikTok,PED013837,SKU050,2025-02-22,5,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI00055,19,3002.52,SC,TikTok,PED016534,SKU036,2025-02-08,3,Queijo,Padrão,8.56,10.97,2.41
CLI00055,19,3002.52,SC,TikTok,PED019764,SKU049,2025-03-28,1,Café,Fancy,31.37,77.62,46.25
CLI00055,19,3002.52,SC,TikTok,PED034181,SKU044,2025-07-12,1,Café,Fancy,33.82,116.07,82.25
CLI00055,19,3002.52,SC,TikTok,PED036701,SKU027,2025-10-04,5,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI00055,19,3002.52,SC,TikTok,PED038993,SKU037,2025-11-03,2,Vinho,Fancy,22.55,50.24,27.69
CLI00056,37,5995.78,SC,Google,PED011363,SKU013,2025-11-01,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI00056,37,5995.78,SC,Google,PED020406,SKU010,2025-09-20,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI00056,37,5995.78,SC,Google,PED022309,SKU020,2025-12-12,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI00057,45,11109.3,SC,Google,PED015045,SKU035,2025-09-04,2,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI00057,45,11109.3,SC,Google,PED021978,SKU014,2025-08-12,2,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI00057,45,11109.3,SC,Google,PED043081,SKU006,2025-06-06,3,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI00059,24,3469.81,BA,Instagram,PED002911,SKU011,2025-09-30,1,Queijo,Fancy,29.61,95.33,65.72
CLI00059,24,3469.81,BA,Instagram,PED012220,SKU039,2025-04-19,1,Queijo,Fancy,37.03,128.84,91.81
CLI00059,24,3469.81,BA,Instagram,PED016904,SKU045,2025-09-24,2,Queijo,Fancy,23.07,70.64,47.57
CLI00059,24,3469.81,BA,Instagram,PED022298,SKU008,2025-12-28,2,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI00059,24,3469.81,BA,Instagram,PED040882,SKU046,2025-07-30,2,Café,Fancy,28.93,92.47,63.54
CLI00060,61,9705.9,SC,Google,PED004036,SKU047,2025-11-15,4,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI00060,61,9705.9,SC,Google,PED020673,SKU026,2025-11-23,3,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI00060,61,9705.9,SC,Google,PED045722,SKU028,2025-12-02,1,Café,Fancy,21.85,62.6,40.75
CLI00060,61,9705.9,SC,Google,PED046839,SKU012,2025-11-13,3,Café,Padrão,21.24,29.1,7.860000000000003
CLI00061,25,4503.23,RJ,Instagram,PED020795,SKU048,2025-11-21,2,Chocolate,Fancy,32.15,97.58,65.43
CLI00061,25,4503.23,RJ,Instagram,PED021152,SKU039,2025-12-19,2,Queijo,Fancy,37.03,128.84,91.81
CLI00061,25,4503.23,RJ,Instagram,PED042832,SKU001,2025-10-17,2,Chocolate,Fancy,36.19,101.34,65.15
CLI00061,25,4503.23,RJ,Instagram,PED048868,SKU006,2025-05-08,4,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI00062,64,9301.92,PR,Orgânico,PED010088,SKU023,2025-10-09,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI00062,64,9301.92,PR,Orgânico,PED025503,SKU009,2025-07-29,2,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI00062,64,9301.92,PR,Orgânico,PED031258,SKU041,2025-08-17,1,Café,Fancy,28.04,86.55,58.51
CLI00062,64,9301.92,PR,Orgânico,PED031446,SKU049,2025-03-23,1,Café,Fancy,31.37,77.62,46.25
CLI00062,64,9301.92,PR,Orgânico,PED035843,SKU012,2025-04-20,3,Café,Padrão,21.24,29.1,7.860000000000003
CLI00062,64,9301.92,PR,Orgânico,PED040469,SKU002,2025-02-22,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI00062,64,9301.92,PR,Orgânico,PED042901,SKU002,2025-01-11,5,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI00063,52,8765.71,MG,Orgânico,PED004076,SKU012,2025-07-09,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI00063,52,8765.71,MG,Orgânico,PED010874,SKU030,2025-12-09,5,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI00063,52,8765.71,MG,Orgânico,PED013041,SKU021,2025-07-10,1,Queijo,Fancy,34.11,92.27,58.16
CLI00063,52,8765.71,MG,Orgânico,PED013933,SKU048,2025-02-26,1,Chocolate,Fancy,32.15,97.58,65.43
CLI00063,52,8765.71,MG,Orgânico,PED024977,SKU032,2025-05-16,4,Chocolate,Padrão,29.64,36.07,6.43
CLI00063,52,8765.71,MG,Orgânico,PED040464,SKU038,2025-11-19,1,Queijo,Fancy,41.12,86.83,45.71
CLI00064,31,9430.24,SP,Instagram,PED009513,SKU039,2025-02-22,2,Queijo,Fancy,37.03,128.84,91.81
CLI00064,31,9430.24,SP,Instagram,PED025553,SKU012,2025-10-14,5,Café,Padrão,21.24,29.1,7.860000000000003
CLI00064,31,9430.24,SP,Instagram,PED026524,SKU017,2025-08-13,1,Café,Fancy,49.65,128.55,78.9
CLI00064,31,9430.24,SP,Instagram,PED032301,SKU042,2025-10-09,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI00064,31,9430.24,SP,Instagram,PED042768,SKU048,2025-02-16,2,Chocolate,Fancy,32.15,97.58,65.43
CLI00065,34,6164.41,PE,Instagram,PED003243,SKU008,2025-01-13,1,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI00065,34,6164.41,PE,Instagram,PED016355,SKU010,2025-10-14,1,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI00065,34,6164.41,PE,Instagram,PED022356,SKU015,2025-02-20,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI00065,34,6164.41,PE,Instagram,PED026517,SKU021,2025-09-20,1,Queijo,Fancy,34.11,92.27,58.16
CLI00065,34,6164.41,PE,Instagram,PED038142,SKU031,2025-02-16,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI00065,34,6164.41,PE,Instagram,PED038305,SKU020,2025-12-28,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI00065,34,6164.41,PE,Instagram,PED047466,SKU049,2025-04-30,1,Café,Fancy,31.37,77.62,46.25
CLI00066,53,7244.83,MG,Orgânico,PED008820,SKU004,2025-01-07,4,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI00066,53,7244.83,MG,Orgânico,PED010229,SKU021,2025-10-28,2,Queijo,Fancy,34.11,92.27,58.16
CLI00066,53,7244.83,MG,Orgânico,PED017929,SKU014,2025-08-10,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI00066,53,7244.83,MG,Orgânico,PED023241,SKU034,2025-03-12,5,Café,Padrão,28.01,34.38,6.370000000000001
CLI00066,53,7244.83,MG,Orgânico,PED026761,SKU019,2025-03-02,4,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI00066,53,7244.83,MG,Orgânico,PED028970,SKU027,2025-08-21,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI00066,53,7244.83,MG,Orgânico,PED035848,SKU023,2025-08-23,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI00066,53,7244.83,MG,Orgânico,PED037859,SKU022,2025-08-23,2,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI00066,53,7244.83,MG,Orgânico,PED049630,SKU004,2025-10-19,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI00067,67,13289.52,BA,Google,PED013685,SKU036,2025-09-20,3,Queijo,Padrão,8.56,10.97,2.41
CLI00067,67,13289.52,BA,Google,PED020072,SKU002,2025-09-17,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI00067,67,13289.52,BA,Google,PED024670,SKU031,2025-07-02,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI00067,67,13289.52,BA,Google,PED027426,SKU041,2025-05-14,1,Café,Fancy,28.04,86.55,58.51
CLI00067,67,13289.52,BA,Google,PED034365,SKU050,2025-04-25,3,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI00068,57,9432.58,RJ,Google,PED010023,SKU031,2025-06-15,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI00068,57,9432.58,RJ,Google,PED026301,SKU038,2025-08-01,2,Queijo,Fancy,41.12,86.83,45.71
CLI00068,57,9432.58,RJ,Google,PED042305,SKU035,2025-06-14,2,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI00068,57,9432.58,RJ,Google,PED042512,SKU028,2025-10-03,1,Café,Fancy,21.85,62.6,40.75
CLI00069,21,3192.16,SC,Google,PED004402,SKU003,2025-05-18,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI00069,21,3192.16,SC,Google,PED009517,SKU027,2025-01-09,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI00069,21,3192.16,SC,Google,PED030116,SKU027,2025-07-03,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI00069,21,3192.16,SC,Google,PED037965,SKU038,2025-05-23,2,Queijo,Fancy,41.12,86.83,45.71
CLI00069,21,3192.16,SC,Google,PED040298,SKU002,2025-06-21,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI00070,19,4002.51,RS,Google,PED001462,SKU002,2025-10-29,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI00070,19,4002.51,RS,Google,PED028193,SKU009,2025-08-09,2,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI00070,19,4002.51,RS,Google,PED036104,SKU004,2025-07-25,5,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI00071,23,3631.94,PE,TikTok,PED003828,SKU015,2025-05-31,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI00071,23,3631.94,PE,TikTok,PED013503,SKU041,2025-08-28,2,Café,Fancy,28.04,86.55,58.51
CLI00071,23,3631.94,PE,TikTok,PED014749,SKU028,2025-08-29,2,Café,Fancy,21.85,62.6,40.75
CLI00071,23,3631.94,PE,TikTok,PED022182,SKU046,2025-09-10,2,Café,Fancy,28.93,92.47,63.54
CLI00071,23,3631.94,PE,TikTok,PED027902,SKU003,2025-04-09,2,Café,Padrão,28.73,37.16,8.429999999999996
CLI00072,59,5791.44,SP,Google,PED009018,SKU040,2025-09-24,5,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI00072,59,5791.44,SP,Google,PED013584,SKU013,2025-08-11,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI00072,59,5791.44,SP,Google,PED016501,SKU002,2025-05-16,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI00072,59,5791.44,SP,Google,PED020741,SKU042,2025-12-15,5,Café,Padrão,22.14,29.93,7.789999999999999
CLI00072,59,5791.44,SP,Google,PED036139,SKU017,2025-01-05,1,Café,Fancy,49.65,128.55,78.9
CLI00072,59,5791.44,SP,Google,PED039506,SKU004,2025-05-02,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI00073,21,3261.48,PR,TikTok,PED004833,SKU017,2025-11-23,2,Café,Fancy,49.65,128.55,78.9
CLI00073,21,3261.48,PR,TikTok,PED013162,SKU024,2025-04-27,5,Café,Padrão,22.37,29.42,7.050000000000001
CLI00073,21,3261.48,PR,TikTok,PED014462,SKU048,2025-07-29,2,Chocolate,Fancy,32.15,97.58,65.43
CLI00073,21,3261.48,PR,TikTok,PED015053,SKU017,2025-08-05,2,Café,Fancy,49.65,128.55,78.9
CLI00073,21,3261.48,PR,TikTok,PED018928,SKU037,2025-02-09,2,Vinho,Fancy,22.55,50.24,27.69
CLI00073,21,3261.48,PR,TikTok,PED018946,SKU044,2025-04-06,2,Café,Fancy,33.82,116.07,82.25
CLI00073,21,3261.48,PR,TikTok,PED020466,SKU010,2025-05-09,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI00073,21,3261.48,PR,TikTok,PED021002,SKU034,2025-09-21,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI00073,21,3261.48,PR,TikTok,PED033086,SKU017,2025-09-24,1,Café,Fancy,49.65,128.55,78.9
CLI00074,46,3774.65,PE,Google,PED011596,SKU038,2025-10-19,1,Queijo,Fancy,41.12,86.83,45.71
CLI00074,46,3774.65,PE,Google,PED014987,SKU034,2025-06-05,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI00074,46,3774.65,PE,Google,PED018096,SKU010,2025-01-13,1,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI00074,46,3774.65,PE,Google,PED026574,SKU016,2025-04-14,2,Vinho,Fancy,44.92,112.37,67.45
CLI00074,46,3774.65,PE,Google,PED039549,SKU039,2025-09-23,2,Queijo,Fancy,37.03,128.84,91.81
CLI00075,35,5886.99,SP,TikTok,PED007472,SKU024,2025-07-08,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI00075,35,5886.99,SP,TikTok,PED011829,SKU011,2025-12-16,2,Queijo,Fancy,29.61,95.33,65.72
CLI00075,35,5886.99,SP,TikTok,PED028753,SKU038,2025-10-04,1,Queijo,Fancy,41.12,86.83,45.71
CLI00075,35,5886.99,SP,TikTok,PED043422,SKU016,2025-03-30,1,Vinho,Fancy,44.92,112.37,67.45
CLI00076,43,4996.48,BA,Google,PED000511,SKU003,2025-01-01,2,Café,Padrão,28.73,37.16,8.429999999999996
CLI00076,43,4996.48,BA,Google,PED001720,SKU023,2025-07-31,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI00076,43,4996.48,BA,Google,PED001966,SKU016,2025-10-31,1,Vinho,Fancy,44.92,112.37,67.45
CLI00076,43,4996.48,BA,Google,PED005135,SKU050,2025-10-19,5,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI00076,43,4996.48,BA,Google,PED006166,SKU027,2025-06-09,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI00076,43,4996.48,BA,Google,PED011732,SKU042,2025-01-12,2,Café,Padrão,22.14,29.93,7.789999999999999
CLI00076,43,4996.48,BA,Google,PED013212,SKU045,2025-08-13,2,Queijo,Fancy,23.07,70.64,47.57
CLI00076,43,4996.48,BA,Google,PED029206,SKU026,2025-06-09,4,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI00076,43,4996.48,BA,Google,PED036533,SKU003,2025-10-27,2,Café,Padrão,28.73,37.16,8.429999999999996
CLI00076,43,4996.48,BA,Google,PED038673,SKU032,2025-11-25,2,Chocolate,Padrão,29.64,36.07,6.43
CLI00076,43,4996.48,BA,Google,PED043050,SKU048,2025-12-22,2,Chocolate,Fancy,32.15,97.58,65.43
CLI00077,61,4457.4,PE,Google,PED011408,SKU031,2025-11-05,2,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI00077,61,4457.4,PE,Google,PED014502,SKU023,2025-05-29,5,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI00077,61,4457.4,PE,Google,PED016427,SKU039,2025-08-07,1,Queijo,Fancy,37.03,128.84,91.81
CLI00077,61,4457.4,PE,Google,PED022197,SKU035,2025-12-04,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI00077,61,4457.4,PE,Google,PED026102,SKU015,2025-10-03,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI00077,61,4457.4,PE,Google,PED031082,SKU046,2025-08-04,2,Café,Fancy,28.93,92.47,63.54
CLI00077,61,4457.4,PE,Google,PED042794,SKU032,2025-12-31,5,Chocolate,Padrão,29.64,36.07,6.43
CLI00078,51,12155.71,PE,Google,PED000151,SKU032,2025-05-23,5,Chocolate,Padrão,29.64,36.07,6.43
CLI00078,51,12155.71,PE,Google,PED008106,SKU047,2025-02-18,4,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI00078,51,12155.71,PE,Google,PED016478,SKU014,2025-05-26,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI00078,51,12155.71,PE,Google,PED030494,SKU021,2025-03-15,1,Queijo,Fancy,34.11,92.27,58.16
CLI00078,51,12155.71,PE,Google,PED034433,SKU038,2025-07-03,2,Queijo,Fancy,41.12,86.83,45.71
CLI00078,51,12155.71,PE,Google,PED035965,SKU050,2025-02-11,3,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI00078,51,12155.71,PE,Google,PED041011,SKU005,2025-08-05,5,Café,Padrão,8.25,10.54,2.289999999999999
CLI00078,51,12155.71,PE,Google,PED047160,SKU026,2025-04-07,4,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI00079,27,7257.88,SP,Instagram,PED005220,SKU011,2025-12-25,1,Queijo,Fancy,29.61,95.33,65.72
CLI00079,27,7257.88,SP,Instagram,PED006546,SKU006,2025-09-23,3,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI00079,27,7257.88,SP,Instagram,PED020762,SKU041,2025-07-18,1,Café,Fancy,28.04,86.55,58.51
CLI00079,27,7257.88,SP,Instagram,PED024316,SKU028,2025-03-27,1,Café,Fancy,21.85,62.6,40.75
CLI00079,27,7257.88,SP,Instagram,PED044199,SKU044,2025-08-02,1,Café,Fancy,33.82,116.07,82.25
CLI00079,27,7257.88,SP,Instagram,PED045629,SKU041,2025-07-02,2,Café,Fancy,28.04,86.55,58.51
CLI00080,53,6910.21,MG,Orgânico,PED014358,SKU013,2025-07-15,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI00080,53,6910.21,MG,Orgânico,PED018100,SKU033,2025-09-15,2,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI00080,53,6910.21,MG,Orgânico,PED021302,SKU013,2025-01-30,2,Café,Padrão,13.05,16.27,3.219999999999999
CLI00080,53,6910.21,MG,Orgânico,PED023956,SKU007,2025-03-06,4,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI00080,53,6910.21,MG,Orgânico,PED026904,SKU004,2025-03-02,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI00080,53,6910.21,MG,Orgânico,PED029854,SKU043,2025-02-14,5,Chocolate,Padrão,12.3,17.05,4.75
CLI00080,53,6910.21,MG,Orgânico,PED036129,SKU013,2025-05-29,2,Café,Padrão,13.05,16.27,3.219999999999999
CLI00080,53,6910.21,MG,Orgânico,PED045657,SKU030,2025-02-03,5,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI00080,53,6910.21,MG,Orgânico,PED049286,SKU005,2025-09-27,3,Café,Padrão,8.25,10.54,2.289999999999999
CLI00081,31,6574.54,RS,Google,PED002422,SKU049,2025-03-05,1,Café,Fancy,31.37,77.62,46.25
CLI00081,31,6574.54,RS,Google,PED003401,SKU008,2025-11-02,1,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI00081,31,6574.54,RS,Google,PED023888,SKU004,2025-12-29,5,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI00081,31,6574.54,RS,Google,PED035557,SKU037,2025-03-29,2,Vinho,Fancy,22.55,50.24,27.69
CLI00081,31,6574.54,RS,Google,PED042550,SKU006,2025-07-02,4,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI00082,48,7570.62,SC,Orgânico,PED003346,SKU022,2025-04-28,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI00082,48,7570.62,SC,Orgânico,PED006787,SKU002,2025-04-25,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI00082,48,7570.62,SC,Orgânico,PED009268,SKU020,2025-05-10,3,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI00082,48,7570.62,SC,Orgânico,PED029220,SKU020,2025-02-17,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI00082,48,7570.62,SC,Orgânico,PED029969,SKU031,2025-07-22,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI00082,48,7570.62,SC,Orgânico,PED032293,SKU006,2025-12-12,3,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI00082,48,7570.62,SC,Orgânico,PED034525,SKU029,2025-09-15,1,Café,Fancy,19.0,46.93,27.93
CLI00083,65,2788.02,PR,Google,PED039228,SKU043,2025-11-19,4,Chocolate,Padrão,12.3,17.05,4.75
CLI00084,32,5599.11,SP,Instagram,PED027556,SKU018,2025-08-08,3,Café,Padrão,5.9,7.71,1.8099999999999996
CLI00084,32,5599.11,SP,Instagram,PED029232,SKU037,2025-05-27,2,Vinho,Fancy,22.55,50.24,27.69
CLI00084,32,5599.11,SP,Instagram,PED034496,SKU044,2025-04-03,1,Café,Fancy,33.82,116.07,82.25
CLI00085,25,6035.95,RJ,TikTok,PED025842,SKU015,2025-11-11,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI00085,25,6035.95,RJ,TikTok,PED033007,SKU035,2025-03-12,3,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI00085,25,6035.95,RJ,TikTok,PED038600,SKU010,2025-09-05,1,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI00085,25,6035.95,RJ,TikTok,PED046316,SKU045,2025-10-26,1,Queijo,Fancy,23.07,70.64,47.57
CLI00085,25,6035.95,RJ,TikTok,PED049104,SKU040,2025-09-26,3,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI00086,31,11396.08,RJ,TikTok,PED008548,SKU044,2025-07-25,1,Café,Fancy,33.82,116.07,82.25
CLI00086,31,11396.08,RJ,TikTok,PED008614,SKU037,2025-02-12,2,Vinho,Fancy,22.55,50.24,27.69
CLI00086,31,11396.08,RJ,TikTok,PED009908,SKU037,2025-02-13,1,Vinho,Fancy,22.55,50.24,27.69
CLI00086,31,11396.08,RJ,TikTok,PED032997,SKU047,2025-06-27,5,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI00086,31,11396.08,RJ,TikTok,PED045203,SKU015,2025-04-17,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI00087,40,6623.27,PE,Orgânico,PED006677,SKU027,2025-02-08,5,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI00087,40,6623.27,PE,Orgânico,PED015111,SKU021,2025-07-15,2,Queijo,Fancy,34.11,92.27,58.16
CLI00087,40,6623.27,PE,Orgânico,PED015870,SKU024,2025-10-20,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI00087,40,6623.27,PE,Orgânico,PED017004,SKU042,2025-12-10,4,Café,Padrão,22.14,29.93,7.789999999999999
CLI00087,40,6623.27,PE,Orgânico,PED023774,SKU020,2025-07-17,3,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI00087,40,6623.27,PE,Orgânico,PED027343,SKU037,2025-11-26,2,Vinho,Fancy,22.55,50.24,27.69
CLI00087,40,6623.27,PE,Orgânico,PED034109,SKU009,2025-08-26,4,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI00088,57,10094.37,BA,TikTok,PED006500,SKU026,2025-02-20,2,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI00088,57,10094.37,BA,TikTok,PED017586,SKU050,2025-02-19,3,Chocolate,Padrão,13.55,18.75,5.199999999999999
